date,pnl,total_profit,n,equity_bt,year
2024-10-07,95230.83869320503,9330842.043860916,108,69330842.04386091,2024
2024-10-08,-21138.755645777037,9309703.28821514,107,69309703.28821515,2024
2024-10-09,-19715.306332542823,9289987.981882596,107,69289987.9818826,2024
2024-10-11,46557.501991708115,9336545.483874304,110,69336545.4838743,2024
2024-10-14,29176.36657471506,9365721.85044902,111,69365721.85044903,2024
2024-10-15,72830.61575357919,9438552.4662026,110,69438552.4662026,2024
2024-10-16,-63989.84722598828,9374562.618976612,110,69374562.61897661,2024
2024-10-17,34228.66942098795,9408791.288397599,110,69408791.2883976,2024
2024-10-18,9015.136102580747,9417806.42450018,110,69417806.42450018,2024
2024-10-21,39056.35116472064,9456862.775664901,110,69456862.7756649,2024
2024-10-22,29739.91976759828,9486602.695432499,110,69486602.6954325,2024
2024-10-23,-43740.03771177093,9442862.657720728,110,69442862.65772073,2024
2024-10-24,-59073.2800143697,9383789.377706358,110,69383789.37770636,2024
2024-10-25,59960.4972780509,9443749.87498441,110,69443749.87498441,2024
2024-10-28,-67914.28321405398,9375835.591770357,110,69375835.59177035,2024
2024-10-29,-90906.59529128288,9284928.996479074,110,69284928.99647908,2024
2024-10-30,-21734.19606418116,9263194.800414892,109,69263194.80041489,2024
2024-11-01,-47862.86130332144,9215331.93911157,110,69215331.93911158,2024
2024-11-04,-845.5498790426805,9214486.389232527,110,69214486.38923253,2024
2024-11-05,8809.531381210527,9223295.920613738,111,69223295.92061374,2024
2024-11-06,27027.885539978015,9250323.806153717,111,69250323.80615371,2024
2024-11-07,78323.19955710426,9328647.005710822,111,69328647.00571083,2024
2024-11-08,-18965.50364219734,9309681.502068624,110,69309681.50206862,2024
2024-11-11,-36063.48354712774,9273618.018521497,110,69273618.0185215,2024
2024-11-12,-100153.10985407542,9173464.908667421,109,69173464.90866742,2024
2024-11-13,-6165.827210085681,9167299.081457336,109,69167299.08145733,2024
2024-11-14,-60567.48238418274,9106731.599073153,109,69106731.59907316,2024
2024-11-15,5515.531442879697,9112247.130516032,108,69112247.13051604,2024
2024-11-18,-56449.021650188246,9055798.108865844,107,69055798.10886584,2024
2024-11-19,94512.63554432525,9150310.74441017,107,69150310.74441017,2024
2024-11-20,9518.414364973532,9159829.158775143,107,69159829.15877515,2024
2024-11-21,14738.754699440646,9174567.913474584,107,69174567.91347459,2024
2024-11-22,44756.41225701373,9219324.325731598,107,69219324.3257316,2024
2024-11-25,47204.010000376,9266528.335731974,107,69266528.33573197,2024
2024-11-26,-95819.91413078483,9170708.42160119,109,69170708.42160119,2024
2024-11-27,-83776.6693182783,9086931.752282912,109,69086931.75228292,2024
2024-11-28,-51705.35597171995,9035226.396311192,109,69035226.3963112,2024
2024-11-29,45465.278455930646,9080691.674767122,109,69080691.67476712,2024
2024-12-02,73729.29023586435,9154420.965002986,108,69154420.96500298,2024
2024-12-03,71200.12602456952,9225621.091027556,108,69225621.09102756,2024
2024-12-04,63103.3915923912,9288724.482619947,110,69288724.48261994,2024
2024-12-05,-18281.70070070419,9270442.781919243,114,69270442.78191924,2024
2024-12-06,3406.044998612608,9273848.826917855,114,69273848.82691786,2024
2024-12-09,-22401.04106380609,9251447.785854049,114,69251447.78585404,2024
2024-12-10,-58715.724661101034,9192732.061192948,114,69192732.06119294,2024
2024-12-11,-36879.80453768438,9155852.256655265,114,69155852.25665526,2024
2024-12-12,15543.08154633828,9171395.338201603,112,69171395.3382016,2024
2024-12-13,-7814.984761118593,9163580.353440484,112,69163580.35344048,2024
2024-12-16,-114923.04183268183,9048657.311607802,110,69048657.31160781,2024
2024-12-17,64055.08726658364,9112712.398874385,109,69112712.39887439,2024
2024-12-18,29137.91386280136,9141850.312737187,109,69141850.31273718,2024
2024-12-19,-52460.682348573064,9089389.630388614,109,69089389.63038862,2024
2024-12-20,-70727.91231545074,9018661.718073163,110,69018661.71807316,2024
2024-12-23,73440.60378584347,9092102.321859006,110,69092102.321859,2024
2024-12-24,3274.7810261483723,9095377.102885155,108,69095377.10288516,2024
2024-12-25,-1067.7645837776101,9094309.338301377,107,69094309.33830138,2024
2024-12-26,-4014.6824835854613,9090294.655817792,107,69090294.65581779,2024
2024-12-27,-7385.427039372275,9082909.22877842,107,69082909.22877842,2024
2024-12-30,-61545.63777290249,9021363.591005517,107,69021363.59100552,2024
2024-12-31,14400.491002324357,9035764.082007842,108,69035764.08200784,2024
2025-01-02,-100837.03287316814,8934927.049134674,108,68934927.04913467,2025
2025-01-03,15094.48226398457,8950021.531398658,108,68950021.53139865,2025
2025-01-06,137077.34941580408,9087098.880814461,108,69087098.88081446,2025
2025-01-07,76717.92355530117,9163816.804369763,107,69163816.80436976,2025
2025-01-08,-14630.151374807005,9149186.652994955,107,69149186.65299496,2025
2025-01-09,-131123.01085002144,9018063.642144933,107,69018063.64214493,2025
2025-01-10,-32741.958869826616,8985321.683275107,106,68985321.6832751,2025
2025-01-13,-186395.9066322498,8798925.776642857,103,68798925.77664286,2025
2025-01-14,101195.47563344661,8900121.252276303,103,68900121.2522763,2025
2025-01-15,-23752.42078464716,8876368.831491657,103,68876368.83149165,2025
2025-01-16,148545.90087790394,9024914.73236956,103,69024914.73236956,2025
2025-01-17,-6768.018382445538,9018146.713987116,103,69018146.71398711,2025
2025-01-20,86484.7834083321,9104631.497395448,103,69104631.49739546,2025
2025-01-21,16863.5699815847,9121495.067377033,104,69121495.06737703,2025
2025-01-22,42888.29106826812,9164383.358445302,103,69164383.3584453,2025
2025-02-03,-271743.3402722405,8892640.018173061,105,68892640.01817307,2025
2025-02-04,-59676.541526032845,8832963.476647029,104,68832963.47664703,2025
2025-02-05,107172.954214053,8940136.430861082,107,68940136.43086109,2025
2025-02-06,91276.6364079825,9031413.067269064,108,69031413.06726906,2025
2025-02-07,73900.91461865565,9105313.98188772,106,69105313.98188773,2025
2025-02-10,6163.673098072843,9111477.654985793,106,69111477.65498579,2025
2025-02-11,76548.48017409992,9188026.135159893,106,69188026.1351599,2025
2025-02-12,-19415.22528564871,9168610.909874244,106,69168610.90987425,2025
2025-02-13,67742.11561861595,9236353.02549286,105,69236353.02549286,2025
2025-02-14,1544.5278293120982,9237897.553322172,105,69237897.55332217,2025
2025-02-17,92616.26906861713,9330513.82239079,105,69330513.8223908,2025
2025-02-18,40832.27481156465,9371346.097202353,106,69371346.09720236,2025
2025-02-19,-11807.411029500194,9359538.686172852,108,69359538.68617286,2025
2025-02-20,-32015.16453477072,9327523.521638082,108,69327523.52163808,2025
2025-02-21,45170.169166277985,9372693.69080436,108,69372693.69080436,2025
2025-02-24,-9704.743723580268,9362988.94708078,109,69362988.94708078,2025
2025-02-25,-62427.81367029723,9300561.133410482,109,69300561.13341048,2025
2025-02-26,64905.199376451244,9365466.332786933,108,69365466.33278693,2025
2025-02-27,-90470.89049822881,9274995.442288704,108,69274995.4422887,2025
2025-03-03,-86676.03440639426,9188319.40788231,108,69188319.4078823,2025
2025-03-04,7204.959363110705,9195524.36724542,109,69195524.36724542,2025
2025-03-05,54266.5644795936,9249790.931725014,109,69249790.93172501,2025
2025-03-06,14928.232430785753,9264719.1641558,110,69264719.1641558,2025
2025-03-07,-62535.29849418146,9202183.86566162,110,69202183.86566162,2025
2025-03-10,-11823.560859816545,9190360.304801803,110,69190360.3048018,2025
2025-03-11,-62277.98427351288,9128082.32052829,107,69128082.32052828,2025
2025-03-12,69712.74279797942,9197795.06332627,106,69197795.06332627,2025
2025-03-13,11566.513454109165,9209361.576780379,107,69209361.57678038,2025
2025-03-14,4959.265006311813,9214320.84178669,109,69214320.84178668,2025
2025-03-17,30269.725073702706,9244590.566860393,109,69244590.5668604,2025
2025-03-18,7952.255385703741,9252542.822246097,107,69252542.8222461,2025
2025-03-19,-101085.62053300826,9151457.201713089,107,69151457.20171309,2025
2025-03-20,108395.92064881462,9259853.122361904,107,69259853.1223619,2025
2025-03-21,3071.3596008610402,9262924.481962765,109,69262924.48196277,2025
2025-03-24,-50569.09494110886,9212355.387021655,115,69212355.38702166,2025
2025-03-25,16346.51319831974,9228701.900219975,116,69228701.90021998,2025
2025-03-26,36191.500776963,9264893.400996938,116,69264893.40099694,2025
2025-03-27,-88563.97856278472,9176329.422434153,117,69176329.42243415,2025
2025-03-28,-134901.53894785504,9041427.883486299,116,69041427.8834863,2025
2025-03-31,-239405.71745989384,8802022.166026404,107,68802022.1660264,2025
2025-04-01,64086.245710373245,8866108.411736777,107,68866108.41173677,2025
2025-04-02,56006.835549029114,8922115.247285806,108,68922115.24728581,2025
2025-04-07,-410546.3663234645,8511568.880962342,100,68511568.88096234,2025
2025-04-08,-158744.21004746447,8352824.670914877,97,68352824.67091487,2025
2025-04-09,-166394.43851379433,8186430.232401083,90,68186430.23240109,2025
2025-04-10,254502.36039179424,8440932.592792878,90,68440932.59279288,2025
2025-04-11,77822.50347314784,8518755.096266026,90,68518755.09626603,2025
2025-04-14,-38184.12825463382,8480570.968011392,90,68480570.9680114,2025
2025-04-15,64333.6571724943,8544904.625183886,90,68544904.62518388,2025
2025-04-16,-48022.99712334362,8496881.628060542,90,68496881.62806055,2025
2025-04-17,-19766.78740684806,8477114.840653693,91,68477114.84065369,2025
2025-04-18,17202.538505750817,8494317.379159445,91,68494317.37915945,2025
2025-04-21,-14018.729526165318,8480298.64963328,93,68480298.64963327,2025
2025-04-22,-46438.697768305254,8433859.951864975,94,68433859.95186497,2025
2025-04-23,125644.94289205126,8559504.894757025,94,68559504.89475703,2025
2025-04-24,-10229.28468388922,8549275.610073136,94,68549275.61007313,2025
2025-04-25,93667.4930493143,8642943.10312245,94,68642943.10312244,2025
2025-04-28,-3484.029794004888,8639459.073328445,94,68639459.07332845,2025
2025-04-29,27119.139836968334,8666578.213165414,95,68666578.21316542,2025
2025-04-30,-30048.46853151428,8636529.7446339,95,68636529.7446339,2025
2025-05-02,83372.56792206573,8719902.312555965,94,68719902.31255597,2025
2025-05-05,-66588.01447175987,8653314.298084205,94,68653314.2980842,2025
2025-05-06,8496.815911792266,8661811.113995997,94,68661811.113996,2025
2025-05-07,-9117.997261203607,8652693.116734793,94,68652693.11673479,2025
2025-05-08,49812.834939641056,8702505.951674435,94,68702505.95167443,2025
2025-05-09,43216.11693531431,8745722.06860975,94,68745722.06860974,2025
2025-05-12,52717.63344467441,8798439.702054424,93,68798439.70205443,2025
2025-05-13,83175.20484704814,8881614.906901473,93,68881614.90690148,2025
2025-05-14,54825.282877348436,8936440.189778822,93,68936440.18977882,2025
2025-05-15,-10634.574863471076,8925805.61491535,93,68925805.61491536,2025
2025-05-16,17647.87562926341,8943453.490544613,94,68943453.49054462,2025
2025-05-19,-74037.84226882353,8869415.64827579,94,68869415.6482758,2025
2025-05-20,11716.605128747693,8881132.25340454,95,68881132.25340454,2025
2025-05-21,66298.10481881304,8947430.358223353,95,68947430.35822335,2025
2025-05-22,-45297.80229577606,8902132.555927576,95,68902132.55592757,2025
2025-05-23,-39868.28745967595,8862264.268467901,95,68862264.2684679,2025
2025-05-26,3675.3451169572827,8865939.61358486,96,68865939.61358486,2025
2025-05-27,-30024.84640893597,8835914.767175924,98,68835914.76717593,2025
2025-05-28,26528.429926846413,8862443.19710277,99,68862443.19710277,2025
2025-05-29,35870.29659263986,8898313.49369541,100,68898313.49369541,2025
2025-06-02,-9981.190567692249,8888332.303127717,102,68888332.30312772,2025
2025-06-03,20233.664601408644,8908565.967729125,107,68908565.96772912,2025
2025-06-04,48289.80598505322,8956855.77371418,105,68956855.77371418,2025
2025-06-05,29063.46938889229,8985919.243103072,104,68985919.24310307,2025
2025-06-06,10643.101128988015,8996562.34423206,104,68996562.34423205,2025
2025-06-09,45583.849288693615,9042146.193520753,102,69042146.19352075,2025
2025-06-10,63808.221989211874,9105954.415509965,102,69105954.41550997,2025
2025-06-11,4465.773189455333,9110420.18869942,99,69110420.18869942,2025
2025-06-12,3863.072451861136,9114283.261151282,99,69114283.26115128,2025
2025-06-13,-14051.853614924165,9100231.407536358,101,69100231.40753636,2025
2025-06-16,5543.209659790762,9105774.617196148,100,69105774.61719614,2025
2025-06-17,12634.927616731455,9118409.54481288,100,69118409.54481289,2025
2025-06-18,24686.19291368404,9143095.737726564,101,69143095.73772657,2025
2025-06-19,-3797.791245626692,9139297.946480937,101,69139297.94648093,2025
2025-06-20,-28417.495951011646,9110880.450529926,102,69110880.45052993,2025
2025-06-23,25289.312409686987,9136169.762939613,104,69136169.76293962,2025
2025-06-24,57853.498640598635,9194023.261580212,103,69194023.26158021,2025
2025-06-25,45892.21564551073,9239915.477225723,102,69239915.47722572,2025
2025-06-26,1182.2788752614895,9241097.756100984,101,69241097.75610098,2025
2025-06-27,1556.2209592543059,9242653.977060238,100,69242653.97706024,2025
2025-06-30,-27400.967860967034,9215253.009199271,101,69215253.00919928,2025
2025-07-01,40638.8121942388,9255891.82139351,101,69255891.8213935,2025
2025-07-02,48.630338916272194,9255940.451732427,101,69255940.45173243,2025
2025-07-03,37410.9250064467,9293351.376738874,100,69293351.37673888,2025
2025-07-04,3098.889115745509,9296450.26585462,100,69296450.26585463,2025
2025-07-07,-63589.44356584204,9232860.822288778,100,69232860.82228878,2025
2025-07-08,32795.5378532833,9265656.360142061,97,69265656.36014207,2025
2025-07-09,43280.4436948126,9308936.803836875,98,69308936.80383688,2025
2025-07-10,16647.124976766805,9325583.928813642,99,69325583.92881364,2025
2025-07-11,-52634.35889440994,9272949.569919232,99,69272949.56991923,2025
2025-07-14,-9136.48447403223,9263813.0854452,97,69263813.0854452,2025
2025-07-15,41732.37406336168,9305545.45950856,97,69305545.45950857,2025
2025-07-16,-969.0231810774865,9304576.436327484,97,69304576.43632749,2025
2025-07-17,37987.7264773935,9342564.162804877,97,69342564.16280487,2025
2025-07-18,15523.386634828072,9358087.549439706,96,69358087.5494397,2025
2025-07-21,-40939.51262796449,9317148.036811741,95,69317148.03681174,2025
2025-07-22,-59169.40036492435,9257978.636446817,95,69257978.63644682,2025
2025-07-23,12329.885156346078,9270308.521603163,95,69270308.52160317,2025
2025-07-24,18723.261111897264,9289031.78271506,94,69289031.78271505,2025
2025-07-25,-6849.711504440818,9282182.071210619,93,69282182.07121062,2025
2025-07-28,24590.43299769109,9306772.50420831,92,69306772.50420831,2025
2025-07-29,-33313.92170753424,9273458.582500774,92,69273458.58250077,2025
2025-07-30,-7144.487700767236,9266314.094800007,91,69266314.09480001,2025
2025-07-31,35934.85257096783,9302248.947370974,91,69302248.94737098,2025
2025-08-01,-1032.7432773256414,9301216.204093648,92,69301216.20409365,2025
2025-08-04,-33382.27640681658,9267833.927686831,93,69267833.92768683,2025
2025-08-05,45861.938110335395,9313695.865797166,93,69313695.86579716,2025
2025-08-06,-47146.15044322765,9266549.715353938,93,69266549.71535394,2025
2025-08-07,81585.67600574644,9348135.391359685,94,69348135.39135969,2025
2025-08-08,36485.45098394777,9384620.842343632,91,69384620.84234363,2025
2025-08-11,1603.1854448250442,9386224.027788457,91,69386224.02778846,2025
2025-08-12,57030.23274209649,9443254.260530554,88,69443254.26053056,2025
2025-08-13,4552.492590385023,9447806.753120938,88,69447806.75312094,2025
2025-08-14,46628.96560425864,9494435.718725197,88,69494435.7187252,2025
2025-08-15,43912.35832510049,9538348.077050297,88,69538348.0770503,2025
2025-08-18,82589.06600915887,9620937.143059455,87,69620937.14305946,2025
2025-08-19,-42445.04330880098,9578492.099750655,87,69578492.09975065,2025
2025-08-20,-67377.98163350846,9511114.118117146,88,69511114.11811715,2025
2025-08-21,87039.12302139717,9598153.241138544,89,69598153.24113855,2025
2025-08-22,-35675.29305571541,9562477.948082829,89,69562477.94808283,2025
2025-08-25,39688.53258538124,9602166.48066821,89,69602166.48066822,2025
2025-08-26,64537.455469813554,9666703.936138023,89,69666703.93613802,2025
2025-08-27,59145.11226398852,9725849.048402011,89,69725849.04840201,2025
2025-08-28,-18727.6988077238,9707121.349594288,89,69707121.3495943,2025
2025-08-29,32762.710712959462,9739884.060307248,89,69739884.06030725,2025
2025-09-01,17753.017171873114,9757637.07747912,88,69757637.07747912,2025
2025-09-02,-14685.366259973494,9742951.711219147,88,69742951.71121915,2025
2025-09-03,8779.857709961245,9751731.568929108,87,69751731.5689291,2025
2025-09-04,-8631.035110045585,9743100.533819063,87,69743100.53381906,2025
2025-09-05,120770.76126080683,9863871.29507987,86,69863871.29507987,2025
2025-09-08,40290.29439988532,9904161.589479756,88,69904161.58947976,2025
2025-09-09,38533.86795229478,9942695.45743205,89,69942695.45743205,2025
2025-09-10,5917.531974865419,9948612.989406915,90,69948612.98940691,2025
2025-09-11,5834.874353481026,9954447.863760397,91,69954447.8637604,2025
2025-09-12,43414.3654571913,9997862.229217589,91,69997862.22921759,2025
2025-09-15,20950.19802048402,10018812.427238073,92,70018812.42723808,2025
2025-09-16,88025.6811008276,10106838.1083389,91,70106838.10833889,2025
2025-09-17,2017.9467824925953,10108856.055121392,92,70108856.05512139,2025
2025-09-18,112936.39947840523,10221792.454599798,93,70221792.4545998,2025
2025-09-19,10860.810126707589,10232653.264726505,93,70232653.2647265,2025
2025-09-22,20246.377123009785,10252899.641849514,93,70252899.64184952,2025
2025-09-23,612.0214211980057,10253511.663270712,92,70253511.66327071,2025
2025-09-24,22853.821073392483,10276365.484344104,92,70276365.48434411,2025
2025-09-25,-82439.81081203614,10193925.673532069,92,70193925.67353207,2025
2025-09-26,-73468.12858902838,10120457.54494304,92,70120457.54494303,2025
2025-09-30,99817.72665283694,10220275.271595877,93,70220275.27159588,2025
2025-10-01,26328.410117637774,10246603.681713514,93,70246603.68171352,2025
2025-10-02,109938.59673929916,10356542.278452814,93,70356542.27845281,2025
2025-10-03,87853.6669405964,10444395.94539341,93,70444395.94539341,2025
2025-10-07,85140.2688084543,10529536.214201864,93,70529536.21420187,2025
2025-10-08,17435.833294704567,10546972.047496568,93,70546972.04749657,2025
2025-10-09,25266.626019824835,10572238.673516393,92,70572238.6735164,2025
2025-10-13,-77947.55056410763,10494291.122952284,92,70494291.12295228,2025
2025-10-14,-138298.1914766595,10355992.931475624,92,70355992.93147562,2025
2025-10-15,70483.82762480805,10426476.759100432,93,70426476.75910044,2025
2025-10-16,108106.69326143824,10534583.45236187,93,70534583.45236187,2025
2025-10-17,-7945.44775777937,10526638.004604092,92,70526638.00460409,2025
2025-10-20,78392.79688788371,10605030.801491976,90,70605030.80149198,2025
2025-10-21,-19598.15076292036,10585432.650729055,90,70585432.65072906,2025
2025-10-22,-20721.441406722777,10564711.209322331,90,70564711.20932233,2025
2025-10-23,23821.02556939027,10588532.234891722,90,70588532.23489173,2025
2025-10-27,112081.2137177737,10700613.448609496,90,70700613.4486095,2025
2025-10-28,7344.881004196968,10707958.329613693,92,70707958.32961369,2025
2025-10-29,30447.190886676857,10738405.52050037,93,70738405.52050036,2025
2025-10-30,21060.769456951402,10759466.28995732,97,70759466.28995731,2025
2025-10-31,33895.688065067196,10793361.978022387,97,70793361.97802238,2025
2025-11-03,47849.353920971036,10841211.331943357,97,70841211.33194336,2025
2025-11-04,-95536.9915985818,10745674.340344775,99,70745674.34034477,2025
2025-11-05,-25261.698112572547,10720412.642232202,99,70720412.64223221,2025
2025-11-06,57824.3869660136,10778237.029198216,99,70778237.02919821,2025
2025-11-07,-71264.70207485005,10706972.327123366,97,70706972.32712337,2025
2025-11-10,-7551.131330316207,10699421.19579305,96,70699421.19579305,2025
2025-11-11,19654.588315060613,10719075.78410811,97,70719075.7841081,2025
2025-11-12,20379.761735220465,10739455.545843331,94,70739455.54584333,2025
2025-11-13,59994.759396226014,10799450.305239556,94,70799450.30523956,2025
2025-11-14,-113411.84210978649,10686038.46312977,96,70686038.46312977,2025
2025-11-17,44385.48635862581,10730423.949488396,94,70730423.9494884,2025
2025-11-18,-131299.2127202291,10599124.736768167,94,70599124.73676817,2025
2025-11-19,-48333.255885808074,10550791.48088236,90,70550791.48088236,2025
2025-11-20,108235.7214218828,10659027.202304242,91,70659027.20230424,2025
2025-11-21,-176349.8293150741,10482677.372989168,89,70482677.37298916,2025
2025-11-24,72783.9523153242,10555461.325304493,89,70555461.3253045,2025
2025-11-25,73008.05328847861,10628469.378592972,90,70628469.37859297,2025
2025-11-26,-1257.038739065828,10627212.339853905,93,70627212.33985391,2025
2025-11-27,97407.09614496958,10724619.435998876,95,70724619.43599887,2025
2025-11-28,22913.740027327396,10747533.176026203,98,70747533.1760262,2025
2025-12-01,-40674.95772445572,10706858.218301747,98,70706858.21830174,2025
2025-12-02,-10908.216207556383,10695950.00209419,99,70695950.0020942,2025
2025-12-03,51162.5908739567,10747112.592968147,101,70747112.59296815,2025
2025-12-04,-15445.081481484669,10731667.511486663,101,70731667.51148666,2025
2025-12-05,72716.08246434474,10804383.593951007,102,70804383.593951,2025
2025-12-08,92410.31363652808,10896793.907587536,101,70896793.90758753,2025
2025-12-09,25207.812331458394,10922001.719918994,101,70922001.719919,2025
2025-12-10,58684.82245731589,10980686.54237631,102,70980686.54237631,2025
2025-12-11,-31701.457599792026,10948985.084776517,102,70948985.08477652,2025
2025-12-12,38489.15889831343,10987474.24367483,102,70987474.24367483,2025
2025-12-15,-59070.56399357676,10928403.679681253,102,70928403.67968126,2025
2025-12-16,-133022.30503962838,10795381.374641625,102,70795381.37464163,2025
2025-12-17,52352.411598915845,10847733.78624054,102,70847733.78624055,2025
2025-12-18,-37973.98527108121,10809759.80096946,102,70809759.80096945,2025
2025-12-19,80824.25203776224,10890584.05300722,102,70890584.05300722,2025
2025-12-22,105855.0305439956,10996439.083551217,103,70996439.08355121,2025
2025-12-23,53370.12915055319,11049809.21270177,103,71049809.21270177,2025
2025-12-24,79818.3365162908,11129627.54921806,104,71129627.54921806,2025
2025-12-26,16405.43569210065,11146032.98491016,105,71146032.98491016,2025
2025-12-29,34833.215056251836,11180866.199966412,104,71180866.19996642,2025
2025-12-30,65997.2068375614,11246863.406803973,104,71246863.40680397,2025
2025-12-31,66638.31651584651,11313501.72331982,105,71313501.72331981,2025
